Title:,"Time Series, Area-Averaged of Combined Dark Target and Deep Blue AOD at 0.55 micron for land and (daily)"
8/6/2017,0.285894263
8/7/2017,0.285585432
8/8/2017,0.271091594
8/9/2017,0.251457375
8/10/2017,0.186469364
8/11/2017,0.288621804
8/12/2017,0.189411706
8/13/2017,0.156594542
8/14/2017,0.143810244
8/15/2017,0.16292141
8/16/2017,0.108444999
8/17/2017,0.115894176
8/18/2017,0.094295059
8/19/2017,0.144994885
8/20/2017,0.167956984
8/21/2017,0.113899345
8/22/2017,0.197184558
8/23/2017,0.224564083
8/24/2017,0.234944349
8/25/2017,0.117123431
8/26/2017,0.152141383
8/27/2017,0.093783628
8/28/2017,0.200827344
8/29/2017,0.276408581
8/30/2017,0.291251073
8/31/2017,0.388107218
9/1/2017,0.375121872
9/2/2017,0.319318955
9/3/2017,0.294327571
9/4/2017,0.297071867
9/5/2017,0.326731711
9/6/2017,0.184546288
9/7/2017,0.208786043
9/8/2017,0.192865855
9/9/2017,0.186256701
9/10/2017,0.210796497
9/11/2017,0.14137314
9/12/2017,0.164143797
9/13/2017,0.151701905
9/14/2017,0.234908933
9/15/2017,0.180245043
9/16/2017,0.151065237
9/17/2017,0.112858393
9/18/2017,0.140292915
9/19/2017,0.1373838
9/20/2017,0.101442194
9/21/2017,0.266125198
9/22/2017,0.144445199
9/23/2017,0.12757344
9/24/2017,0.262500272
9/25/2017,0.247848814
9/26/2017,0.181829784
9/27/2017,0.167117434
9/28/2017,0.184681567
9/29/2017,0.144310253
9/30/2017,0.144966126
10/1/2017,0.132142697
10/2/2017,0.112706314
10/3/2017,0.096928724
10/4/2017,0.103448382
10/5/2017,0.07915883
10/6/2017,0.121978877
10/7/2017,0.172487502
10/8/2017,0.122481701
10/9/2017,0.126491883
10/10/2017,0.124706309
10/11/2017,0.224006326
10/12/2017,0.115363737
10/13/2017,0.140630515
10/14/2017,0.181516482
10/15/2017,0.179445174
10/16/2017,0.216340105
10/17/2017,0.169665943
10/18/2017,0.257681183
10/19/2017,0.337764352
10/20/2017,0.198524977
10/21/2017,0.222921255
10/22/2017,0.110348701
10/23/2017,0.090621636
10/24/2017,0.159970295
10/25/2017,0.196777859
10/26/2017,0.244218544
10/27/2017,0.182116261
10/28/2017,0.154711179
10/29/2017,0.165022721
10/30/2017,0.156478331
10/31/2017,0.103183863
11/1/2017,0.073013497
11/2/2017,0.22516503
11/3/2017,0.104662948
11/4/2017,0.138244529
11/5/2017,0.179665738
11/6/2017,0.065931524
11/7/2017,0.194605228
11/8/2017,0.135012369
11/9/2017,0.234542435
11/10/2017,0.256715354
11/11/2017,0.174468837
11/12/2017,0.106983486
11/13/2017,0.097393443
11/14/2017,0.147691526
11/15/2017,0.20571031
11/16/2017,0.221710587
11/17/2017,0.319708223
11/18/2017,0.170807057
11/19/2017,0.127523463
11/20/2017,0.127493136
11/21/2017,0.102287828
11/22/2017,0.130907918
11/23/2017,0.273158858
11/24/2017,0.180149309
11/25/2017,0.147546945
11/26/2017,0.094878841
11/27/2017,0.1032699
11/28/2017,0.08613808
11/29/2017,0.106410211
11/30/2017,0.200157007
12/1/2017,0.073108307
12/2/2017,0.110219618
12/3/2017,0.110656091
12/4/2017,0.127163461
12/5/2017,0.131291625
12/6/2017,0.173263788
12/7/2017,0.16227678
12/8/2017,0.127510061
12/9/2017,0.240827193
12/10/2017,0.148554746
12/11/2017,0.188026548
12/12/2017,0.090841312
12/13/2017,0.132820251
12/14/2017,0.198138158
12/15/2017,0.132196449
12/16/2017,0.159201156
12/17/2017,0.140373547
12/18/2017,0.120204366
12/19/2017,0.073525569
12/20/2017,0.118128785
12/21/2017,0.137729603
12/22/2017,0.123074244
12/23/2017,0.113146237
12/24/2017,0.110794344
12/25/2017,0.177313673
12/26/2017,0.088631124
12/27/2017,0.070091208
12/28/2017,0.076838765
12/29/2017,0.101480149
12/30/2017,0.111084857
12/31/2017,0.09768914
1/1/2018,0.168882118
1/2/2018,0.215881347
1/3/2018,0.273276821
1/4/2018,0.212221497
1/5/2018,0.321750563
1/6/2018,0.295438085
1/7/2018,0.178001389
1/8/2018,0.182619093
1/9/2018,0.207362949
1/10/2018,0.27912233
1/11/2018,0.397625836
1/12/2018,0.32952909
1/13/2018,0.242049062
1/14/2018,0.136982018
1/15/2018,0.156067808
1/16/2018,0.14089892
1/17/2018,0.14680083
1/18/2018,0.176043096
1/19/2018,0.17299297
1/20/2018,0.192928351
1/21/2018,0.096876812
1/22/2018,0.136395684
1/23/2018,0.130075322
1/24/2018,0.193667061
1/25/2018,0.208031412
1/26/2018,0.249383989
1/27/2018,0.215088436
1/28/2018,0.117704338
1/29/2018,0.075141237
1/30/2018,0.138003665
1/31/2018,0.220544063
2/1/2018,0.114805149
2/2/2018,0.139569808
2/3/2018,0.109136705
2/4/2018,0.09971372
2/5/2018,0.240050576
2/6/2018,0.230606102
2/7/2018,0.191417373
2/8/2018,0.13869664
2/9/2018,0.12382113
2/10/2018,0.083339287
2/11/2018,0.11782187
2/12/2018,0.13089405
2/13/2018,0.077741362
2/14/2018,0.115067226
2/15/2018,0.07960844
2/16/2018,0.059648968
2/17/2018,0.091473978
2/18/2018,0.190675657
2/19/2018,0.091591311
2/20/2018,0.150700034
2/21/2018,0.173325767
2/22/2018,0.125781814
2/23/2018,0.129524671
2/24/2018,0.132440011
2/25/2018,0.123885578
2/26/2018,0.083233829
2/27/2018,0.242650854
2/28/2018,0.166671563
3/1/2018,0.281511015
3/2/2018,0.17604948
3/3/2018,0.251701571
3/4/2018,#NAME?
3/5/2018,0.158906899
3/6/2018,0.297873911
3/7/2018,0.181490699
3/8/2018,0.156819194
3/9/2018,0.18824921
3/10/2018,0.165270653
3/11/2018,0.213924901
3/12/2018,0.209521836
3/13/2018,0.431020608
3/14/2018,0.142708138
3/15/2018,0.31420475
3/16/2018,0.340979679
3/17/2018,0.201943922
3/18/2018,0.349671842
3/19/2018,0.347889637
3/20/2018,0.215596538
3/21/2018,0.20260878
3/22/2018,0.121441374
3/23/2018,0.077712105
3/24/2018,0.128983275
3/25/2018,0.224837665
3/26/2018,0.233882453
3/27/2018,0.09126838
3/28/2018,0.237959467
3/29/2018,0.237205766
3/30/2018,0.303712349
3/31/2018,0.159508735
4/1/2018,0.229448954
4/2/2018,0.177394161
4/3/2018,0.1657887
4/4/2018,0.213494436
4/5/2018,0.08237574
4/6/2018,0.134353514
4/7/2018,0.098049768
4/8/2018,0.140877858
4/9/2018,0.099792392
4/10/2018,0.113303941
4/11/2018,0.164439807
4/12/2018,0.142766141
4/13/2018,0.194484669
4/14/2018,#NAME?
4/15/2018,#NAME?
4/16/2018,0.198541003
4/17/2018,-9999
4/18/2018,0.337529313
4/19/2018,0.255820311
4/20/2018,0.162329449
4/21/2018,0.096504962
4/22/2018,0.162668463
4/23/2018,0.142034206
4/24/2018,0.151710378
4/25/2018,0.207012527
4/26/2018,0.126238868
4/27/2018,0.284070757
4/28/2018,0.143771426
4/29/2018,0.173191881
4/30/2018,0.175304079
5/1/2018,0.223590303
5/2/2018,0.206214063
5/3/2018,0.1498525
5/4/2018,0.190092001
5/5/2018,0.179431224
5/6/2018,0.178817875
5/7/2018,0.179255598
5/8/2018,0.161134541
5/9/2018,0.158887566
5/10/2018,0.174872527
5/11/2018,0.219999661
5/12/2018,0.120417996
5/13/2018,0.200634135
5/14/2018,0.140930054
5/15/2018,0.129971604
5/16/2018,0.187252122
5/17/2018,0.106080355
5/18/2018,0.167565172
5/19/2018,0.169390212
5/20/2018,0.267455709
5/21/2018,0.213863294
5/22/2018,0.204141732
5/23/2018,0.149067234
5/24/2018,0.161890525
5/25/2018,0.21209264
5/26/2018,0.266377606
5/27/2018,0.17821696
5/28/2018,0.125821906
5/29/2018,0.143013659
5/30/2018,0.227210015
5/31/2018,0.332621539
6/1/2018,0.243692152
6/2/2018,0.270070902
6/3/2018,0.256932598
6/4/2018,0.28056441
6/5/2018,0.185375525
6/6/2018,0.386592134
6/7/2018,0.306475397
6/8/2018,0.299333763
6/9/2018,0.214370214
6/10/2018,0.20279005
6/11/2018,0.113118046
6/12/2018,0.148217319
6/13/2018,0.136735852
6/14/2018,0.240735697
6/15/2018,0.349392124
6/16/2018,0.406432396
6/17/2018,0.376747347
6/18/2018,0.421020455
6/19/2018,0.427928495
6/20/2018,0.261642352
6/21/2018,0.207530264
6/22/2018,0.124010716
6/23/2018,0.244789966
6/24/2018,0.337458388
6/25/2018,0.330397058
6/26/2018,0.449390076
6/27/2018,0.295393199
6/28/2018,0.198891893
6/29/2018,0.222489093
6/30/2018,0.216791844
7/1/2018,0.216097623
7/2/2018,0.24553419
7/3/2018,0.335340252
7/4/2018,0.182977637
7/5/2018,0.196199525
7/6/2018,0.170124864
7/7/2018,0.179754588
7/8/2018,0.293963729
7/9/2018,0.33189786
7/10/2018,0.422031548
7/11/2018,0.301548965
7/12/2018,0.384011992
7/13/2018,0.325387992
7/14/2018,0.379925418
7/15/2018,0.254395979
7/16/2018,0.184608308
7/17/2018,0.265100871
7/18/2018,0.296860866
7/19/2018,0.365651755
7/20/2018,0.403944166
7/21/2018,0.493469613
7/22/2018,0.413659039
7/23/2018,0.375716641
7/24/2018,0.314473393
7/25/2018,0.372537222
7/26/2018,0.401039662
7/27/2018,0.243135103
7/28/2018,0.186332466
7/29/2018,0.233805094
7/30/2018,0.186359327
7/31/2018,0.098516579
8/1/2018,0.177084931
8/2/2018,0.24203818
8/3/2018,0.306835699
8/4/2018,0.352167698
8/5/2018,0.477826936
8/6/2018,0.344948081
8/7/2018,0.15121902
8/8/2018,0.198385579
8/9/2018,0.162083751
8/10/2018,0.131674348
8/11/2018,0.140625989
8/12/2018,0.097881886
8/13/2018,0.139291679
8/14/2018,0.145122015
8/15/2018,0.203017817
8/16/2018,0.241229066
8/17/2018,0.268827874
8/18/2018,0.224271627
8/19/2018,0.158655017
8/20/2018,0.323166083
8/21/2018,0.360115056
8/22/2018,0.460833749
8/23/2018,0.391927
8/24/2018,0.346490354
8/25/2018,0.253244818
8/26/2018,0.261125297
8/27/2018,0.378454442
8/28/2018,0.31349807
8/29/2018,0.299032948
8/30/2018,0.197585933
8/31/2018,0.26175754
9/1/2018,0.256313675
9/2/2018,0.377982823
9/3/2018,0.200867497
9/4/2018,0.260503816
9/5/2018,0.158506196
9/6/2018,0.115660759
9/7/2018,0.117446442
9/8/2018,0.10737057
9/9/2018,0.097408984
9/10/2018,0.089528717
9/11/2018,0.090247422
9/12/2018,0.128564694
9/13/2018,0.115776937
9/14/2018,0.130203901
9/15/2018,0.070932732
9/16/2018,0.089641537
9/17/2018,0.105925755
9/18/2018,0.116419235
9/19/2018,0.140748356
9/20/2018,0.096086159
9/21/2018,0.133778512
9/22/2018,0.120446562
9/23/2018,0.100240119
9/24/2018,0.128387544
9/25/2018,0.173120746
9/26/2018,0.097486388
9/27/2018,0.099416782
9/28/2018,0.259224244
9/29/2018,0.15474478
9/30/2018,0.124968108
10/1/2018,0.103238091
10/2/2018,0.196522157
10/3/2018,0.155292375
10/4/2018,0.123476242
10/5/2018,0.117213948
10/6/2018,0.136230005
10/7/2018,0.154203125
10/8/2018,0.238585916
10/9/2018,0.23221246
10/10/2018,0.242363009
10/11/2018,0.13007412
10/12/2018,0.159523238
10/13/2018,0.141247486
10/14/2018,0.158135352
10/15/2018,0.14633559
10/16/2018,0.152478196
10/17/2018,0.175942821
10/18/2018,0.2803712
10/19/2018,0.261417534
10/20/2018,0.088692571
10/21/2018,0.119762856
10/22/2018,0.120324724
10/23/2018,0.150047575
10/24/2018,0.127485179
10/25/2018,0.210771742
10/26/2018,0.192666542
10/27/2018,0.202145781
10/28/2018,0.15293112
10/29/2018,0.173726969
10/30/2018,0.175140013
10/31/2018,0.152289291
11/1/2018,0.214637942
11/2/2018,0.317455623
11/3/2018,0.275777904
11/4/2018,0.127892872
11/5/2018,0.167960894
11/6/2018,0.134939887
11/7/2018,0.098219039
11/8/2018,0.117623907
11/9/2018,0.123405045
11/10/2018,0.173755083
11/11/2018,0.183210227
11/12/2018,0.138426329
11/13/2018,0.1591826
11/14/2018,0.134839923
11/15/2018,0.162424754
11/16/2018,0.056241408
11/17/2018,0.152414969
11/18/2018,0.108460737
11/19/2018,0.176221635
11/20/2018,0.142001986
11/21/2018,0.146772795
11/22/2018,0.128140754
11/23/2018,0.09861611
11/24/2018,0.122155965
11/25/2018,0.160441188
11/26/2018,0.183780008
11/27/2018,0.112726753
11/28/2018,0.1607039
11/29/2018,0.091859949
11/30/2018,0.103617059
12/1/2018,0.25472139
12/2/2018,0.288495526
12/3/2018,0.146145004
12/4/2018,0.157026067
12/5/2018,0.131166302
12/6/2018,0.177004655
12/7/2018,0.076072314
12/8/2018,0.107898817
12/9/2018,0.170856827
12/10/2018,0.30655525
12/11/2018,0.19734896
12/12/2018,0.198465244
12/13/2018,0.127531001
12/14/2018,0.108129809
12/15/2018,0.12292639
12/16/2018,0.088184345
12/17/2018,0.104691895
12/18/2018,0.115673129
12/19/2018,0.181066652
12/20/2018,0.115991578
12/21/2018,0.168157066
12/22/2018,0.132348404
12/23/2018,0.138351467
12/24/2018,0.107404388
12/25/2018,0.102646547
12/26/2018,0.133497668
12/27/2018,0.101082216
12/28/2018,0.081833765
12/29/2018,0.07382479
12/30/2018,0.115931136
12/31/2018,0.080586846
1/1/2019,0.104236896
1/2/2019,0.113225043
1/3/2019,0.138537978
1/4/2019,0.207622801
1/5/2019,0.116245041
1/6/2019,0.110628139
1/7/2019,0.081642023
1/8/2019,0.131580462
1/9/2019,0.08602875
1/10/2019,0.098549173
1/11/2019,0.091149916
1/12/2019,0.10497497
1/13/2019,0.1056402
1/14/2019,0.10961285
1/15/2019,0.170182569
1/16/2019,0.171878424
1/17/2019,0.094854834
1/18/2019,0.163457205
1/19/2019,0.092808332
1/20/2019,0.126579107
1/21/2019,0.122557894
1/22/2019,0.175493109
1/23/2019,0.162450022
1/24/2019,0.132254535
1/25/2019,0.15550303
1/26/2019,0.232893441
1/27/2019,0.218340745
1/28/2019,0.167865151
1/29/2019,0.155691039
1/30/2019,0.134215229
1/31/2019,0.11086664
2/1/2019,0.09232277
2/2/2019,0.089161312
2/3/2019,0.101771493
2/4/2019,0.131498855
2/5/2019,0.237131188
2/6/2019,0.180412638
2/7/2019,0.143795827
2/8/2019,0.202023639
2/9/2019,0.211796146
2/10/2019,0.095934266
2/11/2019,0.085874927
2/12/2019,0.136366854
2/13/2019,0.092611867
2/14/2019,0.120964456
2/15/2019,0.209069263
2/16/2019,0.123410969
2/17/2019,0.072308036
2/18/2019,0.08595793
2/19/2019,0.145303973
2/20/2019,0.096832282
2/21/2019,0.110084255
2/22/2019,0.16838203
2/23/2019,0.239071666
2/24/2019,0.234454442
2/25/2019,0.104559673
2/26/2019,0.076552464
2/27/2019,0.092282801
2/28/2019,0.099858724
3/1/2019,0.060880932
3/2/2019,0.166035251
3/3/2019,0.117971165
3/4/2019,0.215805323
3/5/2019,0.104686805
3/6/2019,0.090655373
3/7/2019,0.107434167
3/8/2019,0.096530481
3/9/2019,0.109348153
3/10/2019,0.075791608
3/11/2019,0.125268256
3/12/2019,0.084757494
3/13/2019,0.095774081
3/14/2019,0.092577021
3/15/2019,0.065852065
3/16/2019,0.136992808
3/17/2019,0.091272141
3/18/2019,0.121950248
3/19/2019,0.108408244
3/20/2019,0.052628707
3/21/2019,0.05984304
3/22/2019,0.050750746
3/23/2019,0.124703251
3/24/2019,0.202377618
3/25/2019,0.212583979
3/26/2019,0.101052408
3/27/2019,0.136077604
3/28/2019,0.099004065
3/29/2019,0.083359958
3/30/2019,0.141828988
3/31/2019,0.113146105
4/1/2019,0.177307611
4/2/2019,0.138051826
4/3/2019,0.103259578
4/4/2019,0.222046801
4/5/2019,0.051118264
4/6/2019,0.042080847
4/7/2019,0.139726435
4/8/2019,0.113809063
4/9/2019,0.152134619
4/10/2019,0.100162539
4/11/2019,0.185320344
4/12/2019,0.114426897
4/13/2019,0.03063413
4/14/2019,0.094583162
4/15/2019,0.117349343
4/16/2019,0.060349953
4/17/2019,0.061841152
4/18/2019,0.050098415
4/19/2019,0.071035976
4/20/2019,0.134639894
4/21/2019,0.152978985
4/22/2019,0.080249866
4/23/2019,0.172566552
4/24/2019,0.116630421
4/25/2019,0.093859428
4/26/2019,0.219370634
4/27/2019,0.126082316
4/28/2019,0.086698123
4/29/2019,0.047312354
4/30/2019,0.124347474
5/1/2019,0.237799208
5/2/2019,0.178559322
5/3/2019,0.210691825
5/4/2019,0.171109454
5/5/2019,0.141941487
5/6/2019,0.124333928
5/7/2019,0.091278251
5/8/2019,0.079459936
5/9/2019,0.121868814
5/10/2019,0.096617231
5/11/2019,0.094980427
5/12/2019,0.120174564
5/13/2019,0.110915399
5/14/2019,0.136400095
5/15/2019,0.284715528
5/16/2019,0.174994666
5/17/2019,0.09625066
5/18/2019,0.094767903
5/19/2019,0.204589986
5/20/2019,0.206776707
5/21/2019,0.112514757
5/22/2019,0.090145332
5/23/2019,0.175110255
5/24/2019,0.093815468
5/25/2019,0.078211209
5/26/2019,0.140928089
5/27/2019,0.093830649
5/28/2019,0.099374204
5/29/2019,0.080352652
5/30/2019,0.136700524
5/31/2019,0.139878493
6/1/2019,0.167608233
6/2/2019,0.180986956
6/3/2019,0.168650721
6/4/2019,0.255825939
6/5/2019,0.189932086
6/6/2019,0.285311514
6/7/2019,0.370151848
6/8/2019,0.296146022
6/9/2019,#NAME?
6/10/2019,0.254621598
6/11/2019,0.185402104
6/12/2019,0.173955634
6/13/2019,0.277219707
6/14/2019,0.276264215
6/15/2019,0.345576848
6/16/2019,0.384200592
6/17/2019,0.317650862
6/18/2019,0.288224712
6/19/2019,0.24649427
6/20/2019,0.319806059
6/21/2019,0.421449591
6/22/2019,0.422828514
6/23/2019,0.397380422
6/24/2019,0.378616528
6/25/2019,0.382161406
6/26/2019,0.280263229
6/27/2019,0.322671399
6/28/2019,0.466053404
6/29/2019,0.351834901
6/30/2019,0.316137916
7/1/2019,0.223761504
7/2/2019,0.260409635
7/3/2019,0.206242077
7/4/2019,0.220594899
7/5/2019,0.194991957
7/6/2019,0.30832192
7/7/2019,0.154321943
7/8/2019,0.208594025
7/9/2019,0.186715643
7/10/2019,0.240689295
7/11/2019,0.214893585
7/12/2019,0.301672228
7/13/2019,0.321046637
7/14/2019,0.217218793
7/15/2019,0.219390296
7/16/2019,0.181786698
7/17/2019,0.211747324
7/18/2019,0.177135537
7/19/2019,0.161527901
7/20/2019,0.234247416
7/21/2019,0.198812931
7/22/2019,0.28835577
7/23/2019,0.354274343
7/24/2019,0.387342683
7/25/2019,0.405993202
7/26/2019,0.319514237
7/27/2019,0.327349985
7/28/2019,0.31362973
7/29/2019,0.480595266
7/30/2019,0.444142162
7/31/2019,0.443483621
8/1/2019,0.374161634
8/2/2019,0.113756957
8/3/2019,0.084458418
8/4/2019,0.068749204
8/5/2019,0.118820172
8/6/2019,0.107534161
8/7/2019,0.132524389
8/8/2019,0.144721329
8/9/2019,0.17270862
8/10/2019,0.274497854
8/11/2019,0.218090678
8/12/2019,0.192281284
8/13/2019,0.172097726
8/14/2019,0.18324102
8/15/2019,0.14522663
8/16/2019,0.272736902
8/17/2019,0.328958403
8/18/2019,0.33181041
8/19/2019,0.349638732
8/20/2019,0.3059019
8/21/2019,0.390365338
8/22/2019,0.366625552
8/23/2019,0.315876012
8/24/2019,0.214959552
8/25/2019,0.152002923
8/26/2019,0.14765631
8/27/2019,0.175620806
8/28/2019,0.245570842
8/29/2019,0.216172613
8/30/2019,0.227026105
8/31/2019,0.145191619
9/1/2019,0.219713592
9/2/2019,0.267612378
9/3/2019,0.185377238
9/4/2019,0.188173143
9/5/2019,0.196764975
9/6/2019,0.274379665
9/7/2019,0.392049187
9/8/2019,0.503035802
9/9/2019,0.328914989
9/10/2019,0.194974006
9/11/2019,0.179581631
9/12/2019,0.139278347
9/13/2019,0.10101078
9/14/2019,0.103358721
9/15/2019,0.119388809
9/16/2019,0.110943617
9/17/2019,0.110717047
9/18/2019,0.130651685
9/19/2019,0.121728785
9/20/2019,0.192880118
9/21/2019,0.192784815
9/22/2019,0.198427893
9/23/2019,0.156662108
9/24/2019,0.194482869
9/25/2019,0.146955842
9/26/2019,0.255389301
9/27/2019,0.278080096
9/28/2019,0.154480348
9/29/2019,0.121452306
9/30/2019,0.129206881
10/1/2019,0.138095753
10/2/2019,0.127177272
10/3/2019,0.102007038
10/4/2019,0.196288258
10/5/2019,0.200433209
10/6/2019,0.238378611
10/7/2019,0.110863964
10/8/2019,0.22521931
10/9/2019,0.150356066
10/10/2019,0.126523666
10/11/2019,0.188838036
10/12/2019,0.191910567
10/13/2019,0.176445604
10/14/2019,0.214444297
10/15/2019,0.09432328
10/16/2019,0.176931328
10/17/2019,0.178947859
10/18/2019,0.129253111
10/19/2019,0.194006652
10/20/2019,0.090323372
10/21/2019,0.131521608
10/22/2019,0.055776716
10/23/2019,0.133612961
10/24/2019,0.128133189
10/25/2019,0.143289899
10/26/2019,0.1546868
10/27/2019,0.129173163
10/28/2019,0.123937706
10/29/2019,0.190025749
10/30/2019,0.189576105
10/31/2019,0.087890206
11/1/2019,0.107350728
11/2/2019,0.144786676
11/3/2019,0.194880501
11/4/2019,0.180298779
11/5/2019,0.188304757
11/6/2019,0.193029274
11/7/2019,0.135148069
11/8/2019,0.141513073
11/9/2019,0.121107386
11/10/2019,0.170295884
11/11/2019,0.218963273
11/12/2019,0.267848498
11/13/2019,0.15603617
11/14/2019,0.171254687
11/15/2019,0.155934135
11/16/2019,0.146035167
11/17/2019,0.186049599
11/18/2019,0.241157331
11/19/2019,0.132867447
11/20/2019,0.101598504
11/21/2019,0.0964803
11/22/2019,0.123675947
11/23/2019,0.102826202
11/24/2019,0.253277054
11/25/2019,0.153863537
11/26/2019,0.099408568
11/27/2019,0.118374891
11/28/2019,0.094526674
11/29/2019,0.16453479
11/30/2019,0.162647502
12/1/2019,0.215590811
12/2/2019,0.162527655
12/3/2019,0.187555034
12/4/2019,0.108986195
12/5/2019,0.166342264
12/6/2019,0.204052773
12/7/2019,0.103249582
12/8/2019,0.185632476
12/9/2019,0.21800001
12/10/2019,0.207549673
12/11/2019,0.107220014
12/12/2019,0.119078243
12/13/2019,0.134335521
12/14/2019,0.146442217
12/15/2019,0.136215099
12/16/2019,0.125999038
12/17/2019,0.204321854
12/18/2019,0.121339519
12/19/2019,0.073556906
12/20/2019,0.18436784
12/21/2019,0.181923569
12/22/2019,0.245315599
12/23/2019,0.215125813
12/24/2019,0.232263578
12/25/2019,0.199190758
12/26/2019,0.219723187
12/27/2019,0.204598935
12/28/2019,0.184146859
12/29/2019,0.242621666
12/30/2019,0.137726924
12/31/2019,0.1121551
1/1/2020,0.121930896
1/2/2020,0.144020939
1/3/2020,0.129632743
1/4/2020,0.175516837
1/5/2020,0.148809023
1/6/2020,0.133518288
1/7/2020,0.176732268
1/8/2020,0.177472924
1/9/2020,0.137115383
1/10/2020,0.12207481
1/11/2020,0.114487669
1/12/2020,0.27196375
1/13/2020,0.323918975
1/14/2020,0.169953224
1/15/2020,0.180411665
1/16/2020,0.161427293
1/17/2020,0.118111004
1/18/2020,0.152949675
1/19/2020,0.193795701
1/20/2020,0.150225702
1/21/2020,0.135853111
1/22/2020,0.191776568
1/23/2020,0.259944559
1/24/2020,0.683200032
1/25/2020,0.389412467
1/26/2020,0.396835046
1/27/2020,0.225504676
1/28/2020,0.234031175
1/29/2020,0.377697765
1/30/2020,0.284632294
1/31/2020,0.192590769
2/1/2020,0.352723005
2/2/2020,0.147373607
2/3/2020,0.216583035
2/4/2020,0.160676304
2/5/2020,0.141662238
2/6/2020,0.151232279
2/7/2020,0.097457272
2/8/2020,0.100250697
2/9/2020,0.089440241
2/10/2020,0.058492992
2/11/2020,0.101816096
2/12/2020,0.130382917
2/13/2020,0.305107875
2/14/2020,0.225646037
2/15/2020,0.152573957
2/16/2020,0.140651978
2/17/2020,0.14809776
2/18/2020,0.176637545
2/19/2020,0.161491065
2/20/2020,0.123420318
2/21/2020,0.167882565
2/22/2020,0.240515947
2/23/2020,0.143117933
2/24/2020,0.104269135
2/25/2020,0.104953079
2/26/2020,0.315222407
2/27/2020,0.161490062
2/28/2020,0.135228286
2/29/2020,0.127070693
3/1/2020,0.132018208
3/2/2020,0.285252154
3/3/2020,0.300174743
3/4/2020,0.295572942
3/5/2020,0.149414896
3/6/2020,0.120186288
3/7/2020,0.135268387
3/8/2020,0.319767867
3/9/2020,0.252929762
3/10/2020,0.241204022
3/11/2020,0.238069422
3/12/2020,0.220193948
3/13/2020,0.24000675
3/14/2020,0.148465303
3/15/2020,0.196837414
3/16/2020,0.199956044
3/17/2020,0.18002525
3/18/2020,0.172950899
3/19/2020,0.167992759
3/20/2020,0.15849406
3/21/2020,0.077285026
3/22/2020,0.106720004
3/23/2020,0.126746119
3/24/2020,0.148015115
3/25/2020,0.163201845
3/26/2020,0.18426114
3/27/2020,0.220885764
3/28/2020,0.11391968
3/29/2020,0.138781295
3/30/2020,0.124136865
3/31/2020,0.228021886
4/1/2020,0.169698601
4/2/2020,0.160504653
4/3/2020,0.187193197
4/4/2020,0.21968905
4/5/2020,0.249095915
4/6/2020,0.20482814
4/7/2020,0.167679641
4/8/2020,0.104992058
4/9/2020,0.124993818
4/10/2020,0.173275833
4/11/2020,0.122502493
4/12/2020,0.225805944
4/13/2020,0.187517097
4/14/2020,0.242499851
4/15/2020,0.093967334
4/16/2020,0.131999713
4/17/2020,0.193738849
4/18/2020,0.2556955
4/19/2020,0.228067982
4/20/2020,-9999
4/21/2020,0.255401249
4/22/2020,0.147223601
4/23/2020,0.17282968
4/24/2020,0.170363742
4/25/2020,0.176993131
4/26/2020,0.132335955
4/27/2020,0.119886106
4/28/2020,0.152915928
4/29/2020,0.108364392
4/30/2020,0.108336434
5/1/2020,0.169078416
5/2/2020,0.153869382
5/3/2020,0.10567162
5/4/2020,0.118724271
5/5/2020,0.176759394
5/6/2020,0.127006746
5/7/2020,0.143432045
5/8/2020,0.166998802
5/9/2020,0.190500096
5/10/2020,0.188169028
5/11/2020,0.13542585
5/12/2020,0.149535162
5/13/2020,0.11852688
5/14/2020,0.142729799
5/15/2020,0.156409542
5/16/2020,0.157755661
5/17/2020,0.148776017
5/18/2020,0.111021414
5/19/2020,0.12533978
5/20/2020,0.16735053
5/21/2020,0.172125987
5/22/2020,0.135399081
5/23/2020,0.175245475
5/24/2020,0.124119094
5/25/2020,0.183321688
5/26/2020,0.173837943
5/27/2020,0.117487337
5/28/2020,0.156231347
5/29/2020,0.234170244
5/30/2020,0.15882393
5/31/2020,0.138186185
6/1/2020,0.202114784
6/2/2020,0.264376223
6/3/2020,0.294346906
6/4/2020,0.280729952
6/5/2020,0.134138762
6/6/2020,0.205431288
6/7/2020,0.272627119
6/8/2020,0.424251972
6/9/2020,0.156402445
6/10/2020,0.230634336
6/11/2020,0.320923326
6/12/2020,0.349736735
6/13/2020,0.328952992
6/14/2020,0.341968713
6/15/2020,0.31683453
6/16/2020,0.306835925
6/17/2020,0.32357796
6/18/2020,0.384953993
6/19/2020,0.332197363
6/20/2020,0.406429917
6/21/2020,0.377190899
6/22/2020,0.40061954
6/23/2020,0.357129087
6/24/2020,0.270379522
6/25/2020,0.158266674
6/26/2020,0.224886317
6/27/2020,0.270955545
6/28/2020,0.168176696
6/29/2020,0.121491218
6/30/2020,0.133074144
7/1/2020,0.354519967
7/2/2020,0.539240278
7/3/2020,0.346008019
7/4/2020,0.273033169
7/5/2020,0.265526048
7/6/2020,0.430073187
7/7/2020,0.428030633
7/8/2020,0.28967783
7/9/2020,0.150041714
7/10/2020,0.172585109
7/11/2020,0.120604076
7/12/2020,0.220670371
7/13/2020,0.350612834
